Kod SZS,Rodzaj stacji,rząd stacji,typ stacji,rok założenia,rok likwidacji,nazwa stacji,długość geograficzna,szerokość geograficzna,informacje dodatkowe
250199981,O,V,Zlikwidowana,1955,1992,PRZEGINIA,1942,5014, 
251150160,O,V,Zlikwidowana,1949,2015,PRZEJĘSŁAW,152454,512142,stację zlikwidowano 1.01.2015; aktualizacja wysokości npm
253150190,K,IV,Czynna,1954,0,PRZELEWICE,150456,530615, 
250159989,O,V,Zlikwidowana,1964,1988,PRZEŁĘCZ OKRAJ,1549,5045, 
254229999,O,V,Zlikwidowana,1963,1992,PRZEŁOMKA,2247,5416, 
251159966,O,V,Zlikwidowana,1963,1981,PRZEMKÓW,1548,5132, 
349220695,S,II,Czynna,1946,0,PRZEMYŚL,224619,494815,ASS
254210050,O,V,Czynna,1952,0,PRZERWANKI,215529,540740,13.04.2016 – przeniesienie lokalne o ok. 30 m w kierunku NW
251159986,O,V,Zlikwidowana,1948,1992,PRZESIECZANY,1509,5112, 
250150210,O,V,Czynna,1946,0,PRZESIEKA,154002,504756,ATSO bez obserwatora
250230040,O,V,Zlikwidowana,1947,2015,PRZEWALE,233707,503703,stację zlikwidowano 1.01.2015
250170120,O,V,Zlikwidowana,1947,2015,PRZEWORNO,170958,504121,stację zlikwidowano 1.01.2015
250229986,O,V,Zlikwidowana,1948,1981,PRZEWORSK,2229,5004, 
250179980,O,V,Zlikwidowana,1948,1981,PRZYLESIE,1724,5048, 
250189969,O,V,Zlikwidowana,1946,1992,PRZYSTAJŃ,1841,5053, 
251209989,O,V,Zlikwidowana,1952,1992,PRZYSUCHA,203800,512200, 
249219999,O,V,Zlikwidowana,1955,1997,PSTRĄGOWA,214600,495600, 
251220180,O,V,Zlikwidowana,1946,2010,PSZCZELA WOLA,223005,510646, 
249180010,K,IV,Czynna,1954,0,PSZCZYNA,185509,495944, 
250160090,K,IV,Czynna,1979,0,PSZENNO,163235,505114, 
253210180,O,V,Czynna,1949,0,PTAKI,214741,532326, 
253210290,O,V,Czynna,2005,0,PTAKI,214730,532335,ATSO bez obserwatora
249200240,K,IV,Czynna,1953,0,PTASZKOWA,205312,493601, 
251190050,K,IV,Czynna,1950,0,PUCZNIEW,190402,514705, 
251210120,K,III,Czynna,1871,0,PUŁAWY,215758,512446, 
249210210,O,V,Czynna,1983,0,PUŁAWY DOLNE,215426,492924, 
252210050,K,III,Czynna,1947,0,PUŁTUSK,210525,524339, 
253149994,O,V,Zlikwidowana,1946,1992,PYRZYCE,145300,530900, 
249200190,O,V,Zlikwidowana,1981,2013,RABA NIŻNA,200321,493929, 
249190470,O,V,Czynna,1951,0,RABA WYŻNA,195254,493353, 
249229991,O,V,Zlikwidowana,1963,1997,RABE,224000,492200, 
249190370,K,III,Zlikwidowana,1945,2012,RABKA,195745,493649, 
252200030,O,V,Zlikwidowana,1948,2010,RACIĄŻ,200725,524647, 
253210120,O,V,Zlikwidowana,1954,2010,RACIBÓR,211609,533513, 
350180540,S,I,Czynna,1848,0,RACIBÓRZ,181127,500340,od 1.11.2014 do 01.09.2017 II rząd
250170540,O,V,Zlikwidowana,2007,2015,RACŁAWICE ŚLĄSKIE,174542,501841,stację zlikwidowano 1.01.2015; w 09.2013 przeniesiona ok. 1 km na W (stare wsp. 174639 i 501846)
253220020,O,V,Czynna,1949,0,RACZKI,224645,535916,1.10.2014 – przeniesiona 850 m w kier. NW (stare wsp. 224714 i 535856); 30.07.2014 przeniesiona ok. 700 m na SE (stare wsp. 224653 i 535915)
250220180,O,V,Zlikwidowana,1949,2015,RADAWA,224541,500804,stację zlikwidowano 1.01.2015
351219994,S,I,Zlikwidowana,1922,1955,RADOM,2107,5125, 
251219999,K,IV,Zlikwidowana,1955,1979,RADOM,2107,5125, 
251160030,O,V,Czynna,1961,0,RADOMICKO,163222,515710, 
251199993,O,V,Zlikwidowana,1949,1981,RADOMSKO,1926,5105, 
251169986,O,V,Zlikwidowana,1972,1995,RADOMYŚL,161200,515400, 
250219971,O,V,Zlikwidowana,1953,1982,RADOMYŚL,2157,5041, 
250210230,O,V,Czynna,1947,0,RADOMYŚL WIELKI,211611,501159,ATSO bez obserwatora
253180020,K,IV,Czynna,1951,0,RADOSTOWO,184450,535922, 
252180310,K,III,Czynna,2017,0,RADOSZEWICE,184222,522143,ATSM;  stacja załozona 01.12.2017
251209992,O,V,Zlikwidowana,1949,1992,RADOSZYCE,201600,510400, 
249190890,K,III,Czynna,2008,0,RADZIECHOWY,190920,493855, 
250200250,O,V,Czynna,1946,0,RADZIEMICE,201351,501512,"ATSO bez obserwatora;  stacja Radziemice działała w latach 1946-2000, a następnie wznowiona w roku 2006 z tym samym kodem  w bliskiej lokalizacji"
253220130,O,V,Czynna,1963,0,RADZIŁÓW,222419,532450,ATSO w lokalizacji 224009 i 532455
249190050,O,V,Czynna,1947,0,RADZISZÓW,194846,495633,ATSO bez obserwatora
251160320,K,III,Czynna,2002,0,RADZYŃ,160216,515221, 
251160350,K,IV,Czynna,1958,0,RADZYŃ,160221,515227,tratwa ewaporometryczna - jez. Sławskie
253180160,O,V,Czynna,1948,0,RADZYŃ-FIJEWO,185551,532342, 
251220040,O,V,Czynna,1992,0,RADZYŃ PODLASKI,223603,514609, 
251229999,K,IV,Zlikwidowana,1949,1992,RADZYŃ PODLASKI,223601,514611, 
249190540,O,V,Czynna,1947,0,RAJCZA,190619,493022,3.12.2015 przeniesiona lokalnie 10 m w kierunku W (stare wsp. 190620 i 493022)
249190840,O,V,Czynna,2006,0,RAJCZA,190654,493029,ATSO bez obserwatora
253220320,K,IV,Czynna,2005,0,RAJGRÓD,224136,534404,tratwa ewaporometryczna - jez. Rajgrodzkie
250210110,K,IV,Czynna,1949,0,RAKÓW,210255,504018, 
250219975,O,V,Zlikwidowana,1977,1989,RANIŻÓW WILKI,2159,5015, 
253229995,O,V,Zlikwidowana,1949,1992,RANTY,2203,5356, 
250180150,O,V,Zlikwidowana,1948,2015,RASZOWA,180731,503600,stację zlikwidowano 1.01.2015
249190790,K,IV,Czynna,2005,0,RATUŁÓW,195303,492330,ATSM bez obserwatora
249190610,O,V,Czynna,1990,0,RATUŁÓW,195301,492330, 
249199962,K,IV,Zlikwidowana,1983,1989,RATUŁÓW,1953,4923, 
251169975,O,V,Zlikwidowana,1948,1981,RAWICZ,1652,5137, 
253159999,K,III,Zlikwidowana,1988,2000,REDŁO,1557,5347, 
253209985,O,V,Zlikwidowana,1963,1992,REKOWNICA,2049,5328, 
353150210,S,II,Czynna,1945,0,RESKO-SMÓLSKO,152336,534549,ASS; 02.01.2015 stację o nazwie RESKO przeniesiono w miejsce zlikwidowanej Resko-Smólsko (stare wsp. 152453 i 534618)
253150270,K,III,Zlikwidowana,2013,2014,RESKO-SMÓLSKO,152336,534549,Stację zlikwidowano z dniem 31.12.2014  i w to miejsce przeniesiono stację Resko
254180080,O,V,Czynna,1956,0,RĘBISKA,181907,542627, 
250150060,O,V,Czynna,1948,0,RĘBISZÓW,152656,505706, 
250159995,O,V,Zlikwidowana,1963,1992,RĘDZINY,1557,5048, 
254190230,O,V,Czynna,2017,0,ROGITY,195141,542321,stacja założona 14.06.2017 w miejsce zlikwidowanej stacji Braniewo
252160060,O,V,Czynna,1946,0,ROGOŹNO,165855,524515, 
250170210,O,V,Zlikwidowana,1947,2007,ROGÓW OPOLSKI,175703,503113, 
251190060,O,V,Zlikwidowana,1946,2015,ROKICINY,194656,514009,stację zlikwidowano 1.01.2015
250180310,O,V,Zlikwidowana,1954,2013,ROKITNICA,184754,502120,"stacja przenoszona w 2005 i 2009r., zlikwidowana 31.07.2013 i przeniesiona do m. WIESZOWA"
253190240,O,V,Czynna,1964,0,ROKITNICA,193130,530932,"12.2017 przeniesienie lokalne (stare wsp.  193127 i 530932)_x000D_
 i"
252150290,O,V,Czynna,2018,0,ROKITNO,153826,523301,27.04.2018 stacja przeniesiona ok. 400 m w kierunku NNW (stare wsp. 153836 i 523250); stacja założona 04.01.2018 w miejsce stacji Lubikowo
253209986,O,V,Zlikwidowana,1949,1992,ROMANY-SEBORY,2052,5306, 
250210250,O,V,Zlikwidowana,1949,2015,ROPCZYCE,213544,500242,stację zlikwidowano 1.01.2015
251189996,O,V,Zlikwidowana,1946,1981,ROSZKOWICE,1816,5107, 
250160250,O,V,Zlikwidowana,1948,2014,ROŚCISZÓW,163212,504224,likw. - 9.07.2014
253199992,O,V,Zlikwidowana,1948,1992,ROZAJNY,190300,533900, 
250159988,O,V,Zlikwidowana,1955,1988,ROZDROŻE IZERSKIE,1527,5052, 
249200120,K,IV,Czynna,1946,0,ROZDZIELE,202458,494707, 
254180010,K,III,Czynna,1946,0,ROZEWIE,182008,544946,ATSM bez obserwatora
253210170,O,V,Czynna,1949,0,ROZOGI,212246,532929,w 06.2014 przeniesiona ok 2 km na NE od starej lokalizacji (stare wsp. 212136 i 532845)
249200220,O,V,Czynna,2006,0,ROZTOKA,202300,493825,ATSO bez obserwatora
249190260,O,V,Zlikwidowana,1973,2015,ROZTOKI,192902,494051,stację zlikwidowano 1.01.2015
249220290,K,IV,Czynna,1973,0,ROZTOKI GÓRNE,221901,490912,ATSM bez obserwatora
253170110,O,V,Czynna,1948,0,ROZWORY,170542,533257, 
251180230,O,V,Zlikwidowana,1963,2015,ROŻNÓW,180920,510322,stację zlikwidowano 1.01.2015
249209991,K,IV,Zlikwidowana,1947,1975,ROŻNÓW,2041,4946, 
253200160,O,V,Czynna,1948,0,RÓG,204512,531936, 
250159987,O,V,Zlikwidowana,1967,1981,RÓWNIA POD ŚNIEŻKĄ,1544,5045, 
253230020,K,IV,Czynna,1960,0,RÓŻANYSTOK,232405,533807, 
253170030,O,V,Czynna,1956,0,RÓŻKI-DĘBIE,170853,535328, 
253199994,O,V,Zlikwidowana,1954,1992,RUDA,195200,530900, 
250220150,O,V,Zlikwidowana,1991,2015,RUDA ŁAŃCUCKA,222051,501934,stację zlikwidowano 1.01.2015
251230110,O,V,Zlikwidowana,1948,2015,RUDA OPALIN,233510,511528,stację zlikwidowano 1.01.2015
250230110,O,V,Zlikwidowana,1961,2015,RUDA RÓŻANIECKA,231110,501916,stację zlikwidowano 1.01.2015
251160140,O,V,Zlikwidowana,1949,2015,RUDNA,161527,513029,stację zlikwidowano 1.01.2015
250229997,O,V,Zlikwidowana,1950,1995,RUDNIK,221500,502600, 
249180520,O,V,Czynna,2005,0,RUDZICA,185251,495114,ATSO bez obserwatora; stacja rozdzielona ze stacja z obserwatorem
249180090,O,V,Czynna,1948,0,RUDZICA,185257,495112,stacja przeniesiona 01.01.2018
253199998,O,V,Zlikwidowana,1948,1981,RUDZIENICE,1940,5338, 
253180130,O,V,Czynna,1956,0,RULEWO,183622,533301, 
253209996,O,V,Zlikwidowana,1963,1995,RUMY,2056,5346, 
254209995,O,V,Zlikwidowana,1963,1992,RUNOWO,2026,5409, 
251209994,O,V,Zlikwidowana,1987,1994,RUSINÓW,204100,511700, 
251200140,O,V,Czynna,2002,0,RUSZKOWICE,203957,512021,ATSO bez obserwatora
254229996,O,V,Zlikwidowana,1963,1992,RUTKA TARTAK,2258,5419, 
252210290,O,V,Czynna,2014,0,RYBIENKO,212545,523440,ATSO bez obserwatora; stacja przeniesiona 17.10.2014 z Wyszkowa
250180510,O,V,Czynna,1947,0,RYBNIK,183157,500612,w 2010 przeniesiona  200m na W
250180520,K,III,Zlikwidowana,1951,2000,RYBNIK,183330,500540, 
250180590,O,V,Czynna,2006,0,RYBNIK-STODOŁY,182859,500916,ATSO bez obserwatora
252239993,O,V,Zlikwidowana,1964,1992,RYBOŁY,2316,5256, 
249220070,O,V,Czynna,1948,0,RYBOTYCZE,223824,493916,ATSO bez obserwatora
249190580,O,V,Czynna,1949,0,RYCERKA GÓRNA,190030,492535, 
249190850,O,V,Czynna,2006,0,RYCERKA GÓRNA,190029,492533,ATSO bez obserwatora
253199995,K,IV,Zlikwidowana,1975,1992,"RYCHLIKI_x000D_
",1931,5359, 
251170260,O,V,Zlikwidowana,1948,2015,RYCHTAL,175101,510838,stację zlikwidowano 1.01.2015; w 10.2012 przeniesiona  ok. 450m na SW (stare wsp. 175109 i 510848);
250190230,O,V,Czynna,1955,0,RYCZÓW,193515,502521,wolontariat
252160050,O,V,Czynna,1948,0,RYCZYWÓŁ,165020,524857,ATSO bez obserwatora
250180540,O,V,Zlikwidowana,1949,2015,RYDUŁTOWY,182537,500337,stację zlikwidowano 1.01.2015
250200050,O,V,Czynna,1958,0,RYKOSZYN,202442,505156,"ATSO bez obserwatora;  stacja Rykoszyn działała w latach 1958-1995, a następnie wznowiona w roku 2006 z tym samym kodem  w bliskiej lokalizacji"
253210030,O,V,Czynna,1964,0,RYN,213318,535625,"w 2011 przeniesiona ok. 500 na E , a w 2013 810 m na ENE;"
251159988,O,V,Zlikwidowana,1948,1992,RZĄSINY,1527,5105, 
251199992,O,V,Zlikwidowana,1949,1994,RZEJOWICE,194200,510600, 
350220580,S,I,Czynna,1946,0,RZESZÓW-JASIONKA,220232,500639,"LSM; 30.06.2016 stacja przeniesiona o 1,57 km w kierunku E (stare wsp. 220113 i 500640), deszczomierz Hellmanna w lokalizacji N: 50.06.53; E: 22.01.42; Hs=211m n.p.m."
252189988,O,V,Zlikwidowana,1962,1992,RZESZYN,181900,523300, 
252219986,O,V,Zlikwidowana,1963,1992,RZEWNIE,2120,5250, 
251200160,O,V,Zlikwidowana,1956,2015,RZUCÓW,204401,511647,stację zlikwidowano 1.01.2015
251200050,O,V,Czynna,1955,0,SADKOWICE,203058,514337, 
250210080,O,V,Czynna,1949,0,SADKÓW,210438,504412, 
252210060,O,V,Zlikwidowana,1949,2015,SADOWNE,215101,523804,stację zlikwidowano 1.01.2015
250239985,O,V,Zlikwidowana,1973,1981,SAHRYŃ,2347,5041, 
249220190,O,V,Czynna,1964,0,SAKOWCZYK,222651,491853,ATSO bez obserwatora
254199993,O,V,Zlikwidowana,1948,1980,SAŁKOWICE,1947,5403, 
253179992,O,V,Zlikwidowana,1949,1995,SAMOKLĘSKI,174200,530500, 
350210585,S,II,Czynna,1945,0,SANDOMIERZ,214257,504148,ASS; do 1.10.2014 stacja I rzędu
251140110,O,V,Czynna,2018,0,SANICE,145833,512424,stacja założona 30.05.2018 w zamian za stację SOBOLICE
249220080,K,IV,Czynna,1945,0,SANOK-TREPCZA,221107,493505,ATSM bez obserwatora
252159993,O,V,Zlikwidowana,1949,1992,SANTOK,152400,524400, 
251210290,O,V,Zlikwidowana,2010,2015,SARNÓWEK DUŻY,212639,510102,stację zlikwidowano 1.01.2015; stacja przeniesiona z m. Kurzacze
250229989,O,V,Zlikwidowana,1953,1991,SARZYNA,2220,5021, 
251239994,O,V,Zlikwidowana,1948,1992,SAWIN,232600,511600, 
253150080,O,V,Zlikwidowana,1981,1999,SĄPOLNICA,150900,533700, 
254219998,O,V,Zlikwidowana,1948,1995,SĄTOPY-SAMULEWO,2102,5404, 
254230020,O,V,Czynna,1954,0,SEJNY,232101,540604, 
251180340,O,V,Czynna,2015,0,SEMPÓŁKI,185008,515636,2.210.2017 stacja przeniesiona o ok. 1200 m w kierunku E (stare wsp. 184903 i 515639);1.10.2015 stacja przeniesiona z m. Uniejów (zmiana nazwy i kodów)
252219988,O,V,Zlikwidowana,1947,1994,SEROCK,210400,523100, 
252210250,O,V,Zlikwidowana,1948,2015,SEROCZYN,215446,520049,stację zlikwidowano 1.01.2015
252219992,K,IV,Zlikwidowana,1974,1992,SEROCZYN,215446,520049, 
250200140,O,V,Zlikwidowana,1947,2015,SĘDZISZÓW,200320,503345,stację zlikwidowano 1.01.2015
250210260,O,V,Czynna,2006,0,SĘDZISZÓW MAŁOPOLSKI,214213,500441,ATSO bez obserwatora
253160010,O,V,Czynna,1954,0,SĘPOLNO WIELKIE,164624,535651, 
253200020,O,V,Zlikwidowana,1947,2015,SĘTAL,202913,535435,stację zlikwidowano 1.01.2015
254220050,O,V,Zlikwidowana,1977,2015,SIDORY,225457,541613,stację zlikwidowano 1.01.2015
249190360,O,V,Zlikwidowana,1947,2009,SIDZINA,194450,493704, 
352220385,S,I,Czynna,1881,0,SIEDLCE,221441,521052, 
250189994,O,V,Zlikwidowana,1954,2001,SIEDLEC,1807,5031, 
250159986,O,V,Zlikwidowana,1947,1981,SIEDLĘCIN,1542,5056, 
253210010,O,V,Czynna,1963,0,SIEDLISKA,215537,535949,w 05.2014 przen. 37 m w kier E od starej lokalizacji
251150260,O,V,Zlikwidowana,1948,2015,SIEKIERCZYN,151126,510621,stację zlikwidowano 1.01.2015
250200020,O,V,Czynna,1985,0,SIEKIERNO,205634,505902, 
250200220,K,III,Czynna,1925,0,SIELEC,202514,501907,ATSM bez obserwatora
251179999,O,V,Zlikwidowana,1961,1979,SIELEC STARY,1709,5139, 
251180190,O,V,Czynna,1951,0,SIEMIANICE,180835,511058,ATSO bez obserwatora
250190560,O,V,Czynna,2018,0,SIEMIANOWICE ŚLĄSKIE,190123,501931,stacja założona 01.06.2018 na terenie wysypiska śmieci
252229999,O,V,Zlikwidowana,1949,1981,SIEMIATYCZE,2252,5226, 
251180180,O,V,Czynna,1955,0,SIEMKOWICE,185639,511218,w 2010 przeniesiona ok. 550 m na SSE (stare wsp. 185635 i 511238);
249199986,K,IV,Zlikwidowana,1953,1992,SIENIAWA,195500,493200, 
250229985,O,V,Zlikwidowana,1958,1987,SIENIAWA,2237,5010, 
250140020,O,V,Zlikwidowana,1949,2015,SIENIAWKA,145031,505342,"stację zlikwidowano 1.01.2015; w 2009 przeniesiona ok 500 m na S (stare wsp. 145032 i 505355)_x000D_
"
252210220,O,V,Zlikwidowana,1955,2015,SIENNICA,213734,520533,stację zlikwidowano 1.01.2015
249190060,O,V,Czynna,1948,0,SIEPRAW,195753,495417,"ATSO bez obserwatora;  stacja Siepraw działała w latach 1948-1997, a następnie wznowiona w roku 2006 z tym samym kodem w bliskiej lokalizacji"
251180090,K,IV,Zlikwidowana,1951,2017,SIERADZ,184114,513535,stacja zlikwidowana 6.11.2017; w jej miejsce SIERADZ-DZIGORZEW
251180350,K,IV,Czynna,2017,0,SIERADZ-DZIGORZEW,184217,513727,stacja założona 9.11.2017 w miejsce zlikwidowanej stacji SIERADZ
254160060,O,V,Czynna,1948,0,SIERAKOWO,163059,541259, 
253140180,O,V,Zlikwidowana,2003,2013,SIERAKOWO,143012,533016,stacja nie prowadziła obserwacji od 01.2013;
250189997,O,V,Zlikwidowana,1948,2000,SIERAKÓW,1835,5048, 
249201010,K,IV,Czynna,2012,0,SIERCZA,200202,495821,ATSM bez obserwatora
253189996,O,V,Zlikwidowana,1949,1981,SIEROSŁAW,1817,5333, 
252190020,O,V,Zlikwidowana,1946,2014,SIERPC,194104,525102,stację zlikwidowano 1.01.2015; w 2011 przeniesiona 1100 m na ESE (stare wsp. 194030 525128);
250190030,K,IV,Czynna,1886,0,SILNICZKA,194532,505519, 
253160070,O,V,Zlikwidowana,1948,2017,SILNOWO,162939,533758,stacja zlikwidowana 28.06.2017 - w jej miejsce stacja PIŁAWA
252210180,O,V,Zlikwidowana,1993,2015,SINOŁĘKA,215425,521319,stację zlikwidowano 1.01.2015
252219995,K,IV,Zlikwidowana,1956,1990,SINOŁĘKA,2155,5213, 
251170070,O,V,Zlikwidowana,1949,2014,SKAŁÓW,172356,514812,likw. 8.07.2014
251210140,O,V,Zlikwidowana,1955,2015,SKARYSZEW,211605,511827,stację zlikwidowano 1.01.2015
251200210,O,V,Zlikwidowana,1949,2005,SKARŻYSKO KAMIENNA,205209,510826, 
252190010,O,V,Czynna,1951,0,SKĘPE (WYMYŚLIN),192112,525141,22.03.2017 stacja przeniesiona ok. 8 m w kierunku WSW (stare wsp. 1192113 i 525142);
250230010,O,V,Zlikwidowana,1948,2010,SKIERBIESZÓW,232203,505110, 
251200030,K,III,Czynna,1895,0,SKIERNIEWICE,200937,515755, 
249180120,O,V,Czynna,1947,0,SKOCZÓW,184739,494753,wolontariat
252179991,O,V,Zlikwidowana,1954,1995,SKOKI,170900,524000, 
250219974,O,V,Zlikwidowana,1983,1992,SKOLANKOWSKA WOLA,2113,5044, 
251199994,O,V,Zlikwidowana,1946,1992,SKOTNIKI,195600,511200, 
251220130,O,V,Zlikwidowana,2000,2015,SKOWIESZYNEK,220105,511859,stację zlikwidowano 1.01.2015
250200120,K,IV,Zlikwidowana,1947,2003,SKRONIÓW,201600,503800, 
253190280,O,V,Zlikwidowana,1949,2011,SKRWILNO,193731,530057,przenies. do Zambrzycy
250209988,O,V,Zlikwidowana,1947,1997,SKRZESZOWICE,200900,501200, 
252179987,O,V,Zlikwidowana,1949,1992,SKRZETUSZEWO,172200,523300, 
249199961,K,IV,Zlikwidowana,1966,1990,SKRZYCZNE,1902,4941, 
249190690,O,V,Zlikwidowana,1949,1992,SKRZYCZNE,1902,4941, 
250239996,O,V,Zlikwidowana,1958,1995,SKWARKI,231400,502500, 
252150280,O,V,Czynna,2015,0,SKWIERZYNA,153026,523610,01.07.2015 stacja przeniesiona o ok. 2 km w kierunku NE ze starej lokalizacji; zmiana kodów
252150110,O,V,Zlikwidowana,1949,2015,SKWIERZYNA,152911,523522,01.07.2015 stacja przeniesiona o ok. 2 km w kierunku NE do nowej lokalizacji; zmiana kodów
251230040,O,V,Zlikwidowana,1949,2015,SŁAWATYCZE,233225,514514,stację zlikwidowano 1.01.2015
253200150,O,V,Zlikwidowana,1954,2014,SŁAWKOWO,200936,532139,stację zlikwidowano 1.01.2015
254160030,O,V,Czynna,1946,0,SŁAWNO,164013,542106, 
253150030,O,V,Czynna,1946,0,SŁAWOBORZE,154239,535319,25.11.2014 przeniesiona na sąsiednią posesję (stare wsp. 154236 i 535320);  w 07.2013 przeniesiona ok 250 na E (stare wsp. 154220 i 535320);
252170030,O,V,Zlikwidowana,1949,2017,SŁĘBOWO,173555,525052,stację zlikwidowano 31.10.2017 - w jej miejsce stacja Słębowo II; 27.04.2017 stację przeniesiono ok. 720 m w kierunku południowym (stare wsp. 173603 i 525115)
252170350,O,V,Czynna,2017,0,SŁĘBOWO II,173657,525046,Stacja założona 31.10.2017 w zamian za stację Słębowo
254190150,O,V,Czynna,1948,0,SŁOBITY,194505,540747, 
253169999,O,V,Zlikwidowana,1946,1992,SŁOSINKO,1659,5357, 
250160480,K,IV,Czynna,1974,0,SŁOSZÓW,162246,502436, 
251200120,O,V,Zlikwidowana,1955,2015,SŁOWIKÓW,205311,512725,stację zlikwidowano 1.01.2015
352140310,S,I,Czynna,1947,0,SŁUBICE,143711,522055,do 15.04.2015 stacja I rzędu; stacja przeniesiona w 2011 2 km na E (stare wsp. 143538 i 522055)
252170190,K,IV,Czynna,1960,0,SŁUPCA,175300,521619,w 2011 przeniesiona ok 1km w kier SE
250199985,K,IV,Zlikwidowana,1974,1992,SŁUPIA,1958,5036, 
252179993,K,IV,Zlikwidowana,1974,1992,SŁUPIA WIELKA,171300,521300, 
252219989,O,V,Zlikwidowana,1955,1992,SŁUPNO,210900,522400, 
254170190,O,V,Czynna,2005,0,SŁUPSK,170208,542748, 
254179998,K,III,Zlikwidowana,1947,1979,SŁUPSK,1700,5428, 
254179999,K,III,Zlikwidowana,1976,1992,SŁUPSK,1706,5429,na lotnisku
249190570,O,V,Zlikwidowana,1965,2002,SMEREKÓW MAŁY,190900,492700, 
254239999,O,V,Zlikwidowana,1963,1992,SMOLANY,2312,5411, 
251170090,K,IV,Czynna,1956,0,SMOLICE,171051,514150, 
249229986,K,IV,Zlikwidowana,1962,1980,SMOLNIK,2207,4916, 
254170020,O,V,Czynna,1948,0,SMOŁDZINO,171309,543953, 
253170240,O,V,Zlikwidowana,2006,2015,SMUKAŁA,175758,531130,stację zlikwidowano 1.02.2015
250209999,O,V,Zlikwidowana,1949,1995,SNOCHOWICE,201900,505700, 
252179985,O,V,Zlikwidowana,1950,1992,SOBIEJUCHY,174300,525500, 
252180070,O,V,Czynna,1949,0,SOBIESIERNIE,182702,524500, 
251220070,K,IV,Zlikwidowana,1886,2010,SOBIESZYN,220910,513641, 
251220220,O,V,Czynna,2010,0,SOBIESZYN,220903,513621,26.11.2013 stację przeniesiono 125 m w kierunku S (stare wsp. geogr. 220903 i 513625)
249190750,O,V,Czynna,2002,0,SOBLÓWKA,190854,492615, 
249190860,O,V,Czynna,2006,0,SOBLÓWKA,190843,492724,ATSO bez obserwatora
251140060,O,V,Zlikwidowana,1963,2018,SOBOLICE,145830,512318,stacja zlikwidowana 28.05.2018 - w jej miejsce stacja SANICE; w 03.2014 przeniesiona ok. 150 m na W (stare wsp. 145834 i 512318)
250160060,O,V,Zlikwidowana,1946,2015,SOBÓTKA,164417,505420,stację zlikwidowano 1.01.2015
251170080,O,V,Czynna,1946,0,SOBÓTKA,175145,514644, 
252200170,O,V,Zlikwidowana,1948,2011,SOCHACZEW,201515,521331, 
253230080,O,V,Zlikwidowana,2005,2016,SOCHONIE,231045,531259,stację zlikwidowano 31.03.2016; ATSO bez obserwatora
253239991,O,V,Zlikwidowana,1949,1992,SOKOLE,2331,5305, 
251170250,O,V,Zlikwidowana,1947,2015,SOKOŁOWICE,172701,511401,stację zlikwidowano 1.01.2015; w 03.2013 przeniesiona 1100 m na SW (stare wsp. 172743 i 511426);
251159991,O,V,Zlikwidowana,1948,1992,SOKOŁOWIEC,1550,5102, 
250169970,O,V,Zlikwidowana,1948,1981,SOKOŁOWSKO,1614,5041, 
253230050,O,V,Zlikwidowana,1948,2012,SOKÓŁKA,233010,532430, 
251210180,O,V,Zlikwidowana,1946,2015,SOLEC NAD WISŁĄ,214508,510754,stację zlikwidowano 1.01.2015
249220150,K,IV,Czynna,1964,0,SOLINA-JAWOR,222806,492400, 
252210130,O,V,Zlikwidowana,1961,2015,SOŁKI,214307,522033,stację zlikwidowano 1.01.2015
254170160,O,V,Czynna,1948,0,SOMINY,173831,540208, 
252180170,O,V,Czynna,1949,0,SOMPOLNO,182955,522345, 
249190430,O,V,Czynna,1974,0,SOPOTNIA WIELKA,191758,493454,"ATSO bez obserwatora;  stacja Sopotnia Wielka działała w latach 1974-1997, a następnie wznowiona w roku 2006 z tym samym kodem  w bliskiej lokalizacji"
250199994,O,V,Zlikwidowana,1954,2000,SOSNOWIEC,1906,5017, 
250190580,O,V,Czynna,2018,0,SOSNOWIEC-JULIUSZ,191308,501555,stacja założona 01.06.2018 na terenie wysypiska śmieci
253220340,O,V,Czynna,2016,0,SOSNOWO,225532,534201,wolontariat (dane od 2002 roku)
250180390,O,V,Zlikwidowana,1948,2000,SOŚNICOWICE,1833,5016, 
252159991,O,V,Zlikwidowana,1964,1992,SOWIA GÓRA,155100,524400, 
250160580,O,V,Zlikwidowana,1955,2015,SPALONA,163224,501646,stację zlikwidowano 1.01.2015
251200090,O,V,Zlikwidowana,1946,2002,SPAŁA,200800,513200, 
249190460,O,V,Czynna,1968,0,SPYTKOWICE GÓRNE,194620,493358,ATSO bez obserwatora
250160350,O,V,Czynna,1946,0,SREBRNA GÓRA,163953,503438, 
250220090,O,V,Zlikwidowana,1953,2010,STALOWA WOLA,220229,503538, 
250189989,O,V,Zlikwidowana,1948,2001,STANICE,1831,5012, 
249199968,O,V,Zlikwidowana,1973,1992,STANISŁAW GÓRNY,1938,4955, 
251160280,O,V,Zlikwidowana,1948,2015,STANISŁAWÓW,160032,510416,stację zlikwidowano 1.01.2015; w 10.2013 przeniesiona 100 m na N
252210140,O,V,Zlikwidowana,1947,2015,STANISŁAWÓW,213232,521723,stację zlikwidowano 1.01.2015
250159985,O,V,Zlikwidowana,1963,1981,STANISZÓW,1544,5051, 
250180470,O,V,Czynna,1947,0,STANOWICE,184012,500809, 
251200240,O,V,Czynna,1956,0,STANOWISKA,202217,510231, 
250219981,O,V,Zlikwidowana,1948,1992,STANY,2158,5026, 
